Negative	love may have been in the air onscreen , but i certainly was n't feeling any of it .
Positive	with exquisite craftsmanship ... olivier assayas has fashioned an absorbing look at provincial bourgeois french society .
Positive	in addition to scoring high for originality of plot -- putting together familiar themes of family , forgiveness and love in a new way -- lilo & stitch has a number of other assets to commend it to movie audiences both innocent and jaded .
Negative	... bibbidy-bobbidi-bland .
Negative	franco is an excellent choice for the walled-off but combustible hustler , but he does not give the transcendent performance sonny needs to overcome gaps in character development and story logic .
Negative	it 's kind of sad that so many people put so much time and energy into this turkey .
Negative	limps along on a squirm-inducing fish-out-of-water formula that goes nowhere and goes there very , very slowly .
Positive	funny and also heartwarming without stooping to gooeyness .
Negative	what we get in feardotcom is more like something from a bad clive barker movie .
Positive	best of all is garcia , who perfectly portrays the desperation of a very insecure man .
Negative	a retread of material already thoroughly plumbed by martin scorsese .
Negative	it 's just too bad the screenwriters eventually shoot themselves in the feet with cop flick cliches like an oily arms dealer , squad car pile-ups and the requisite screaming captain .
Positive	if you can push on through the slow spots , you 'll be rewarded with some fine acting .
Positive	the auteur 's ear for the way fears and slights are telegraphed in the most blithe exchanges gives the film its lingering tug .
Negative	a semi-autobiographical film that 's so sloppily written and cast that you can not believe anyone more central to the creation of bugsy than the caterer had anything to do with it .
Positive	just like a splendid meal , red dragon satisfies -- from its ripe recipe , inspiring ingredients , certified cuisine and palatable presentation .
Positive	macdowell ... gives give a solid , anguished performance that eclipses nearly everything else she 's ever done .
Positive	as a film director , labute continues to improve .
Positive	witty dialog between realistic characters showing honest emotions .
Negative	for a film that 's being advertised as a comedy , sweet home alabama is n't as funny as you 'd hoped .
Negative	it 's a bad sign in a thriller when you instantly know whodunit .
Positive	the trick when watching godard is to catch the pitch of his poetics , savor the pleasure of his sounds and images , and ponder the historical , philosophical , and ethical issues that intersect with them .
Negative	narc is all menace and atmosphere .
Positive	the overall effect is awe and affection -- and a strange urge to get on a board and , uh , shred , dude .
Positive	neatly constructed thriller .
Positive	death to smoochy is often very funny , but what 's even more remarkable is the integrity of devito 's misanthropic vision .
Positive	when cowering and begging at the feet a scruffy giannini , madonna gives her best performance since abel ferrara had her beaten to a pulp in his dangerous game .
Negative	it 's sweet and fluffy at the time , but it may leave you feeling a little sticky and unsatisfied .
Negative	this is n't a new idea .
Positive	the woodman seems to have directly influenced this girl-meets-girl love story , but even more reassuring is how its makers actually seem to understand what made allen 's romantic comedies so pertinent and enduring .
Negative	there is only so much baked cardboard i need to chew .
Negative	a high-minded snoozer .
Negative	director jay russell weighs down his capricious fairy-tale with heavy sentiment and lightweight meaning .
Negative	i 'm sure the filmmakers found this a remarkable and novel concept , but anybody who has ever seen an independent film can report that it is instead a cheap cliché .
Negative	-lrb- l -rrb- ame and unnecessary .
Positive	tunney , brimming with coltish , neurotic energy , holds the screen like a true star .
Negative	a profoundly stupid affair , populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility .
Negative	takes a clunky tv-movie approach to detailing a chapter in the life of the celebrated irish playwright , poet and drinker .
Positive	bloody sunday has the grace to call for prevention rather than to place blame , making it one of the best war movies ever made .
Positive	however , it 's pleasant enough and its ecological , pro-wildlife sentiments are certainly welcome .
Positive	it 's still a comic book , but maguire makes it a comic book with soul .
Negative	what ultimately makes windtalkers a disappointment is the superficial way it deals with its story .
Positive	`` simone '' is a fun and funky look into an artificial creation in a world that thrives on artificiality .
Negative	bad movie .
Negative	it appears as if even the filmmakers did n't know what kind of movie they were making .
Negative	comes off as a long , laborious whine , the bellyaching of a paranoid and unlikable man .
Positive	quaid is utterly fearless as the tortured husband living a painful lie , and moore wonderfully underplays the long-suffering heroine with an unflappable '50s dignity somewhere between jane wyman and june cleaver .
Positive	the beautifully choreographed kitchen ballet is simple but absorbing .
Negative	could as easily have been called ` under siege 3 : in alcatraz ' ... a cinematic corpse that never springs to life .
Positive	directed by kevin bray , whose crisp framing , edgy camera work , and wholesale ineptitude with acting , tone and pace very obviously mark him as a video helmer making his feature debut .
Negative	it 's so tedious that it makes you forgive every fake , dishonest , entertaining and , ultimately , more perceptive moment in bridget jones 's diary .
Negative	with minimal imagination , you could restage the whole thing in your bathtub .
Positive	hashiguchi vividly captures the way young japanese live now , chafing against their culture 's manic mix of millennial brusqueness and undying , traditional politesse .
Negative	sadly , as blood work proves , that was a long , long time ago .
Negative	a predictable , manipulative stinker .
Negative	once he starts learning to compromise with reality enough to become comparatively sane and healthy , the film becomes predictably conventional .
Negative	a frustrating ` tweener ' -- too slick , contrived and exploitative for the art houses and too cynical , small and decadent for the malls .
Negative	it 's a terrible movie in every regard , and utterly painful to watch .
Positive	always destined to be measured against anthony asquith 's acclaimed 1952 screen adaptation .
Negative	a simpler , leaner treatment would have been preferable ; after all , being about nothing is sometimes funnier than being about something .
Negative	the most repugnant adaptation of a classic text since roland joffé and demi moore 's the scarlet letter .
Positive	blessed with two fine , nuanced lead performances .
Negative	filled with low-brow humor , gratuitous violence and a disturbing disregard for life .
Positive	it uses some of the figures from the real-life story to portray themselves in the film .
Positive	it celebrates the group 's playful spark of nonconformity , glancing vividly back at what hibiscus grandly called his ` angels of light . '
Positive	what sets it apart is the vision that taymor , the avant garde director of broadway 's the lion king and the film titus , brings .
Positive	a man leaving the screening said the film was better than saving private ryan .
Positive	the film has several strong performances .
Negative	the whole thing comes off like a particularly amateurish episode of bewitched that takes place during spring break .
Positive	this amiable picture talks tough , but it 's all bluster -- in the end it 's as sweet as greenfingers ...
Positive	an engrossing and grim portrait of hookers : what they think of themselves and their clients .
Negative	no thanks .
Negative	-lrb- the kid 's -rrb- just too bratty for sympathy , and as the film grows to its finale , his little changes ring hollow .
Negative	`` one look at a girl in tight pants and big tits and you turn stupid ? ''
Negative	the explosion essentially ruined -- or , rather , overpowered -- the fiction of the movie for me .
Positive	-lrb- allen -rrb- manages to breathe life into this somewhat tired premise .
Positive	-lrb- a -rrb- devastatingly powerful and astonishingly vivid holocaust drama .
Positive	poignant and moving , a walk to remember is an inspirational love story , capturing the innocence and idealism of that first encounter .
Positive	weaver and lapaglia are both excellent , in the kind of low-key way that allows us to forget that they are actually movie folk .
Positive	writer-director juan carlos fresnadillo makes a feature debut that is fully formed and remarkably assured .
Negative	nothing but an episode of smackdown !
Negative	the jokes are sophomoric , stereotypes are sprinkled everywhere and the acting ranges from bad to bodacious .
Negative	a major waste ... generic .
Positive	worth a salute just for trying to be more complex than your average film .
Positive	a big-budget\/all-star movie as unblinkingly pure as the hours is a distinct rarity , and an event .
Negative	one of the most highly-praised disappointments i 've had the misfortune to watch in quite some time .
Negative	oedekerk mugs mercilessly , and the genuinely funny jokes are few and far between .
Positive	light , silly , photographed with colour and depth , and rather a good time .
Negative	black-and-white and unrealistic .
Negative	the script by vincent r. nebrida ... tries to cram too many ingredients into one small pot .
Negative	even when crush departs from the 4w formula ... it feels like a glossy rehash .
Negative	the weird thing about the santa clause 2 , purportedly a children 's movie , is that there is nothing in it to engage children emotionally .
Positive	a brilliant , absurd collection of vignettes that , in their own idiosyncratic way , sum up the strange horror of life in the new millennium .
Negative	yet another entry in the sentimental oh-those-wacky-brits genre that was ushered in by the full monty and is still straining to produce another smash hit .
Positive	a visual spectacle full of stunning images and effects .
Negative	true to its title , it traps audiences in a series of relentlessly nasty situations that we would pay a considerable ransom not to be looking at .
Negative	not even steven spielberg has dreamed up such blatant and sickening product placement in a movie .
Negative	is it a comedy ?
Positive	and your reward will be a thoughtful , emotional movie experience .
Positive	take nothing seriously and enjoy the ride .
Positive	canadian filmmaker gary burns ' inventive and mordantly humorous take on the soullessness of work in the city .
Positive	another best of the year selection .
Negative	solondz may well be the only one laughing at his own joke
Positive	the quirky and recessive charms of co-stars martin donovan and mary-louise parker help overcome the problematic script .
Negative	derailed by bad writing and possibly also by some of that extensive post-production reworking to aim the film at young males in the throes of their first full flush of testosterone .
Negative	maybe you 'll be lucky , and there 'll be a power outage during your screening so you can get your money back .
Negative	as for children , they wo n't enjoy the movie at all .
Negative	it 's a strange film , one that was hard for me to warm up to .
Positive	overcomes its visual hideousness with a sharp script and strong performances .
Positive	a moving and stark reminder that the casualties of war reach much further than we imagine .
Negative	unwieldy contraption .
Negative	mattei so completely loses himself to the film 's circular structure to ever offer any insightful discourse on , well , love in the time of money .
Negative	kapur weighs down the tale with bogus profundities .
Positive	no , i love it ... hell , i dunno .
Negative	an unencouraging threefold expansion on the former mtv series , accompanying the stunt-hungry dimwits in a random series of collected gags , pranks , pratfalls , dares , injuries , etc. .
Negative	chai 's structure and pacing are disconcertingly slack .
Positive	a moving tale of love and destruction in unexpected places , unexamined lives .
Positive	is not so much a work of entertainment as it is a unique , well-crafted psychological study of grief .
Negative	it 's that painful .
Positive	surprisingly powerful and universal .
Positive	spectacular in every sense of the word , even if you don ' t know an orc from a uruk-hai .
Positive	seeks to transcend its genre with a curiously stylized , quasi-shakespearean portrait of pure misogynist evil .
Positive	where janice beard falters in its recycled aspects , implausibility , and sags in pace , it rises in its courageousness , and comedic employment .
Negative	it 's a mindless action flick with a twist -- far better suited to video-viewing than the multiplex .
Positive	return to never land may be another shameless attempt by disney to rake in dough from baby boomer families , but it 's not half-bad .
Negative	lisa rinzler 's cinematography may be lovely , but love liza 's tale itself virtually collapses into an inhalant blackout , maintaining consciousness just long enough to achieve callow pretension .
Negative	where tom green stages his gags as assaults on america 's knee-jerk moral sanctimony , jackass lacks aspirations of social upheaval .
Positive	isabelle huppert excels as the enigmatic mika and anna mouglalis is a stunning new young talent in one of chabrol 's most intense psychological mysteries .
Negative	... if it had been only half-an-hour long or a tv special , the humor would have been fast and furious -- at ninety minutes , it drags .
Negative	new ways of describing badness need to be invented to describe exactly how bad it is .
Positive	i had a dream that a smart comedy would come along to rescue me from a summer of teen-driven , toilet-humor codswallop , and its name was earnest .
Positive	it 's the kind of effectively creepy-scary thriller that has you fixating on a far corner of the screen at times because your nerves just ca n't take it any more .
Positive	uplifting as only a document of the worst possibilities of mankind can be , and among the best films of the year .
Negative	the modern-day royals have nothing on these guys when it comes to scandals .
Positive	a hypnotic portrait of this sad , compulsive life .
Positive	a clever script and skilled actors bring new energy to the familiar topic of office politics .
Negative	i have to admit i walked out of runteldat .
Negative	after that it becomes long and tedious like a classroom play in a college history course .
Negative	rather less than the sum of its underventilated père-fils confrontations .
Positive	`` mr. deeds '' is suitable summer entertainment that offers escapism without requiring a great deal of thought .
Positive	when the movie mixes the cornpone and the cosa nostra , it finds a nice rhythm .
Negative	the corpse count ultimately overrides what little we learn along the way about vicarious redemption .
Negative	you can tell almost immediately that welcome to collinwood is n't going to jell .
Negative	everything was as superficial as the forced new jersey lowbrow accent uma had .
Positive	this beautifully animated epic is never dull .
Positive	smart , sassy interpretation of the oscar wilde play .
Positive	the performances are remarkable .
Positive	driven by a fantastic dual performance from ian holm ... the film is funny , insightfully human and a delightful lark for history buffs .
Positive	despite its lavish formalism and intellectual austerity , the film manages to keep you at the edge of your seat with its shape-shifting perils , political intrigue and brushes with calamity .
Negative	no french people were harmed during the making of this movie , but they were insulted and the audience was put through torture for an hour and a half .
Negative	this is a film about the irksome , tiresome nature of complacency that remains utterly satisfied to remain the same throughout .
Positive	like a precious and finely cut diamond , magnificent to behold in its sparkling beauty yet in reality it 's one tough rock .
Negative	though there are entertaining and audacious moments , the movie 's wildly careening tone and an extremely flat lead performance do little to salvage this filmmaker 's flailing reputation .
Negative	so mind-numbingly awful that you hope britney wo n't do it one more time , as far as movies are concerned .
Negative	-lrb- a -rrb- poorly executed comedy .
Positive	effective in all its aspects , margarita happy hour represents an auspicious feature debut for chaiken .
Positive	with so many bad romances out there , this is the kind of movie that deserves a chance to shine .
Negative	pleasant but not more than recycled jock piffle .
Negative	unfortunately the story and the actors are served with a hack script .
Negative	the film rehashes several old themes and is capped with pointless extremes -- it 's insanely violent and very graphic .
Positive	will certainly appeal to asian cult cinema fans and asiaphiles interested to see what all the fuss is about .
Negative	schneidermeister ... makin ' a fool of himself ... losin ' his fan base ...
Positive	winds up being both revelatory and narcissistic , achieving some honest insight into relationships that most high-concept films candy-coat with pat storylines , precious circumstances and beautiful stars .
Negative	the film does n't really care about the thousands of americans who die hideously , it cares about how ryan meets his future wife and makes his start at the cia .
Positive	-lrb- stephen -rrb- earnhart 's film is more about the optimism of a group of people who are struggling to give themselves a better lot in life than the ones they currently have .
Positive	darkly funny and frequently insightful .
Negative	for every articulate player , such as skateboarder tony hawk or bmx rider mat hoffman , are about a half dozen young turks angling to see how many times they can work the words `` radical '' or `` suck '' into a sentence .
Positive	yes , mibii is rote work and predictable , but with a philosophical visual coming right at the end that extravagantly redeems it .
Positive	i admire the closing scenes of the film , which seem to ask whether our civilization offers a cure for vincent 's complaint .
Negative	what makes esther kahn so demanding is that it progresses in such a low-key manner that it risks monotony .
Negative	still , it just sits there like a side dish no one ordered .
Positive	a film of quiet power .
Positive	it works well enough , since the thrills pop up frequently , and the dispatching of the cast is as often imaginative as it is gory .
Positive	and it marks him as one of the most interesting writer\/directors working today .
Negative	a dull , inconsistent , dishonest female bonding picture .
Positive	... is funny in the way that makes you ache with sadness -lrb- the way chekhov is funny -rrb- , profound without ever being self-important , warm without ever succumbing to sentimentality .
Positive	`` frailty '' starts out like a typical bible killer story , but it turns out to be significantly different -lrb- and better -rrb- than most films with this theme .
Negative	ms. phoenix is completely lacking in charm and charisma , and is unable to project either esther 's initial anomie or her eventual awakening .
Negative	i 'm not sure which will take longer to heal : the welt on johnny knoxville 's stomach from a riot-control projectile or my own tortured psyche .
Negative	a few hours after you 've seen it , you forget you 've been to the movies .
Negative	serving sara is little more than a mall movie designed to kill time .
Negative	like being able to hit on a 15-year old when you 're over 100 .
Negative	to some eyes this will seem like a recycling of clichés , an assassin 's greatest hits .
Positive	according to the script , grant and bullock 's characters are made for each other .
Negative	even if the enticing prospect of a lot of nubile young actors in a film about campus depravity did n't fade amid the deliberate , tiresome ugliness , it would be rendered tedious by avary 's failure to construct a story with even a trace of dramatic interest .
Negative	everything -- even life on an aircraft carrier -- is sentimentalized .
Positive	the hot topics of the plot are relegated to the background -- a welcome step forward from the sally jesse raphael atmosphere of films like philadelphia and american beauty .
Negative	it 's quite an achievement to set and shoot a movie at the cannes film festival and yet fail to capture its visual appeal or its atmosphere .
Positive	the unexpected thing is that its dying , in this shower of black-and-white psychedelia , is quite beautiful .
Negative	a listless sci-fi comedy in which eddie murphy deploys two guises and elaborate futuristic sets to no particularly memorable effect .
Negative	the film has the thrown-together feel of a summer-camp talent show : hastily written , underrehearsed , arbitrarily plotted and filled with crude humor and vulgar innuendo .
Positive	the salton sea has moments of inspired humour , though every scrap is of the darkest variety .
Positive	nair 's attention to detail creates an impeccable sense of place , while thurman and lewis give what can easily be considered career-best performances .
Negative	the film itself is about something very interesting and odd that would probably work better as a real documentary without the insinuation of mediocre acting or a fairly trite narrative .
Negative	the heedless impetuousness of youth is on full , irritating display in -lrb- this -rrb- meandering and pointless french coming-of-age import from writer-director anne-sophie birot .
Negative	what starts off as a possible argentine american beauty reeks like a room stacked with pungent flowers .
Positive	saddled with an unwieldy cast of characters and angles , but the payoff is powerful and revelatory .
Positive	schütte 's dramatic snapshot of the artist three days before his death offers an interesting bit of speculation as to the issues brecht faced as his life drew to a close .
Positive	i have a new favorite musical -- and i 'm not even a fan of the genre
Negative	a horrible , 99-minute stink bomb .
Negative	simply a re-hash of the other seven films .
Positive	here is a vh1 behind the music special that has something a little more special behind it : music that did n't sell many records but helped change a nation .
Positive	harks back to a time when movies had more to do with imagination than market research .
Positive	a tasty masala .
Positive	offers the flash of rock videos fused with solid performances and eerie atmosphere .
Negative	it 's just weirdness for the sake of weirdness , and where human nature should be ingratiating , it 's just grating .
Positive	exciting and well-paced .
Positive	visually breathtaking , viscerally exciting , and dramatically moving , it 's the very definition of epic adventure .
Negative	before long , you 're desperate for the evening to end .
Negative	he thinks the film is just as much a document about him as it is about the subject .
Positive	bring on the sequel .
Positive	engages us in constant fits of laughter , until we find ourselves surprised at how much we care about the story , and end up walking out not only satisfied but also somewhat touched .
Negative	imagine o. henry 's the gift of the magi relocated to the scuzzy underbelly of nyc 's drug scene .
Positive	as a science fiction movie , `` minority report '' astounds .
Negative	this mess of a movie is nothing short of a travesty of a transvestite comedy .
Positive	measured against practically any like-themed film other than its oscar-sweeping franchise predecessor the silence of the lambs , red dragon rates as an exceptional thriller .
Positive	this is a dark , gritty , sometimes funny little gem .
Positive	... the plot weaves us into a complex web .
Negative	much of the cast is stiff or just plain bad .
Positive	it 's rare to find a film to which the adjective ` gentle ' applies , but the word perfectly describes pauline & paulette .
Negative	the only thing to fear about `` fear dot com '' is hitting your head on the theater seat in front of you when you doze off thirty minutes into the film .
Negative	vulgar is too optimistic a title .
Positive	a suffocating rape-payback horror show that hinges on the subgenre 's most enabling victim ... and an ebullient affection for industrial-model meat freezers .
Negative	parts of the film feel a bit too much like an infomercial for ram dass 's latest book aimed at the boomer demographic .
Positive	the film is small in scope , yet perfectly formed .
Positive	hey , happy !
Negative	suffice to say its total promise is left slightly unfulfilled .
Negative	apparently , romantic comedy with a fresh point of view just does n't figure in the present hollywood program .
Negative	the movie is too impressed with its own solemn insights to work up much entertainment value .
Negative	it 's hard to understand why anyone in his right mind would even think to make the attraction a movie .
Positive	using a stock plot , about a boy injects just enough freshness into the proceedings to provide an enjoyable 100 minutes in a movie theater .
Negative	in between all the emotional seesawing , it 's hard to figure the depth of these two literary figures , and even the times in which they lived .
Positive	you 'll probably love it .
Negative	feels less like a change in -lrb- herzog 's -rrb- personal policy than a half-hearted fluke .
Positive	bouquet gives a performance that is masterly .
Positive	a very charming and funny movie .
Negative	and that is where ararat went astray .
Negative	without a fresh infusion of creativity , 4ever is neither a promise nor a threat so much as wishful thinking .
Negative	the latest adam sandler assault and possibly the worst film of the year .
Negative	david spade as citizen kane ?
Positive	maybe not a classic , but a movie the kids will want to see over and over again .
Positive	many a parent and their teen -lrb- or preteen -rrb- kid could bond while watching a walk to remember .
Negative	baran is shockingly devoid of your typical majid majidi shoe-loving , crippled children .
Positive	a grittily beautiful film that looks , sounds , and feels more like an extended , open-ended poem than a traditionally structured story .
Negative	the movie is well done , but slow .
Positive	last orders nurtures the multi-layers of its characters , allowing us to remember that life 's ultimately a gamble and last orders are to be embraced .
Positive	the rich performances by friel -- and especially williams , an american actress who becomes fully english -- round out the square edges .
Negative	the very definition of what critics have come to term an `` ambitious failure . ''
Negative	it 's not as awful as some of the recent hollywood trip tripe ... but it 's far from a groundbreaking endeavor .
Positive	this documentary is a dazzling , remarkably unpretentious reminder of what -lrb- evans -rrb- had , lost , and got back .
Positive	family fare .
Negative	i 'd be hard pressed to think of a film more cloyingly sappy than evelyn this year .
Negative	as a story of dramatic enlightenment , the screenplay by billy ray and terry george leaves something to be desired .
Positive	a smart and funny , albeit sometimes superficial , cautionary tale of a technology in search of an artist .
Negative	feeble comedy .
Positive	its gentle , touching story creeps into your heart .
Positive	leigh is n't breaking new ground , but he knows how a daily grind can kill love .
Negative	the problem with antwone fisher is that it has a screenplay written by antwone fisher based on the book by antwone fisher .
Positive	a heady , biting , be-bop ride through nighttime manhattan , a loquacious videologue of the modern male and the lengths to which he 'll go to weave a protective cocoon around his own ego .
Negative	one big blustery movie where nothing really happens .
Positive	a small gem from belgium .
Negative	the jokes are flat , and the action looks fake .
Positive	a powerful , chilling , and affecting study of one man 's dying fall .
Positive	a fascinating , unnerving examination of the delusions of one unstable man .
Positive	katz 's documentary does n't have much panache , but with material this rich it does n't need it .
Negative	fails as a dystopian movie , as a retooling of fahrenheit 451 , and even as a rip-off of the matrix .
Positive	it 's stylishly directed with verve ...
Positive	a moving and not infrequently breathtaking film .
Positive	even through its flaws , revolution # 9 proves to be a compelling , interestingly told film .
Negative	hawke 's film , a boring , pretentious waste of nearly two hours , does n't tell you anything except that the chelsea hotel today is populated by whiny , pathetic , starving and untalented artistes .
Positive	an intelligent , multi-layered and profoundly humanist -lrb- not to mention gently political -rrb- meditation on the values of knowledge , education , and the affects of cultural and geographical displacement .
Negative	the movie is a mess from start to finish .
Negative	it never rises to its clever what-if concept .
Positive	there 's lots of cool stuff packed into espn 's ultimate x.
Positive	a great companion piece to other napoleon films .
Negative	no amount of good acting is enough to save oleander 's uninspired story .
Negative	director yu seems far more interested in gross-out humor than in showing us well-thought stunts or a car chase that we have n't seen 10,000 times .
Positive	coppola has made a film of intoxicating atmosphere and little else .
Positive	` stock up on silver bullets for director neil marshall 's intense freight train of a film . '
Positive	o fantasma is boldly , confidently orchestrated , aesthetically and sexually , and its impact is deeply and rightly disturbing .
Negative	remember back when thrillers actually thrilled ?
Positive	director peter kosminsky gives these women a forum to demonstrate their acting ` chops ' and they take full advantage .
Positive	like edward norton in american history x , ryan gosling -lrb- murder by numbers -rrb- delivers a magnetic performance .
Positive	she nearly glows with enthusiasm , sensuality and a conniving wit .
Positive	a compelling story of musical passion against governmental odds .
Negative	none of this so-called satire has any sting to it , as if woody is afraid of biting the hand that has finally , to some extent , warmed up to him .
Negative	spider-man is about growing strange hairs , getting a more mature body , and finding it necessary to hide new secretions from the parental units .
Negative	if routine action and jokes like this are your cup of tea , then pay your $ 8 and get ready for the big shear .
Positive	poetic , heartbreaking .
Negative	what we have here is n't a disaster , exactly , but a very handsomely produced let-down .
Positive	a rollicking ride , with jaw-dropping action sequences , striking villains , a gorgeous color palette , astounding technology , stirring music and a boffo last hour that leads up to a strangely sinister happy ending .
Negative	everything about girls ca n't swim , even its passages of sensitive observation , feels secondhand , familiar -- and not in a good way .
Positive	light the candles , bring out the cake and do n't fret about the calories because there 's precious little substance in birthday girl -- it 's simply , and surprisingly , a nice , light treat .
Positive	one of those movies that make us pause and think of what we have given up to acquire the fast-paced contemporary society .
Negative	all the queen 's men is a throwback war movie that fails on so many levels , it should pay reparations to viewers .
Negative	a listless and desultory affair .
Positive	a well paced and satisfying little drama that deserved better than a ` direct-to-video ' release .
Positive	presents a side of contemporary chinese life that many outsiders will be surprised to know exists , and does so with an artistry that also smacks of revelation .
Positive	it 's fairly solid -- not to mention well edited so that it certainly does n't feel like a film that strays past the two and a half mark .
Positive	seeing as the film lacks momentum and its position remains mostly undeterminable , the director 's experiment is a successful one .
Negative	the big finish is a bit like getting all excited about a chocolate eclair and then biting into it and finding the filling missing .
Positive	for those who like quirky , slightly strange french films , this is a must !
Negative	while the performances are often engaging , this loose collection of largely improvised numbers would probably have worked better as a one-hour tv documentary .
Positive	and they succeed merrily at their noble endeavor .
Negative	even bigger and more ambitious than the first installment , spy kids 2 looks as if it were made by a highly gifted 12-year-old instead of a grown man .
Negative	at every opportunity to do something clever , the film goes right over the edge and kills every sense of believability ... all you have left is a no-surprise series of explosions and violence while banderas looks like he 's not trying to laugh at how bad it
Positive	the film presents visceral and dangerously honest revelations about the men and machines behind the curtains of our planet .
Negative	twenty-three movies into a mostly magnificent directorial career , clint eastwood 's efficiently minimalist style finally has failed him .
Positive	highly engaging .
Positive	be prepared to cling to the edge of your seat , tense with suspense .
Negative	i admire it and yet can not recommend it , because it overstays its natural running time .
Positive	every individual will see the movie through the prism of his or her own beliefs and prejudices , but the one thing most will take away is the sense that peace is possible .
Positive	the film exudes the urbane sweetness that woody allen seems to have bitterly forsaken .
Negative	this is one baaaaaaaaad movie .
Positive	the best film of the year 2002 .
Positive	amid the new populist comedies that underscore the importance of family tradition and familial community , one would be hard-pressed to find a movie with a bigger , fatter heart than barbershop .
Negative	even if it made its original release date last fall , it would 've reeked of a been-there , done-that sameness .
Positive	one of the very best movies ever made about the life of moviemaking .
Positive	i like it .
Negative	there 's a delightfully quirky movie to be made from curling , but brooms is n't it .
Positive	even if you do n't understand what on earth is going on , this is a movie that will stimulate hours of post viewing discussion , if only to be reminded of who did what to whom and why .
Negative	kids do n't mind crappy movies as much as adults , provided there 's lots of cute animals and clumsy people .
Negative	has enough gun battles and throwaway humor to cover up the yawning chasm where the plot should be .
Positive	a true-blue delight .
Positive	a film about female friendship that men can embrace and women will talk about for hours .
Negative	no cliche escapes the perfervid treatment of gang warfare called ces wild .
Positive	it 's a sweet , laugh-a-minute crowd pleaser that lifts your spirits as well as the corners of your mouth .
Positive	could i have been more geeked when i heard that apollo 13 was going to be released in imax format ?
Positive	that , in itself , is extraordinary .
Negative	it 's difficult to imagine that a more confused , less interesting and more sloppily made film could possibly come down the road in 2002 .
Negative	often silly -- and gross -- but it 's rarely as moronic as some campus gross-out films .
Negative	with a tone as variable as the cinematography , schaeffer 's film never settles into the light-footed enchantment the material needs , and the characters ' quirks and foibles never jell into charm .
Positive	metaphors abound , but it is easy to take this film at face value and enjoy its slightly humorous and tender story .
Negative	the movie 's something-borrowed construction feels less the product of loving , well integrated homage and more like a mere excuse for the wan , thinly sketched story .
Positive	its almost too-spectacular coastal setting distracts slightly from an eccentric and good-naturedly aimless story .
Positive	the movie , despite its rough edges and a tendency to sag in certain places , is wry and engrossing .
Positive	an effortlessly accomplished and richly resonant work .
Negative	it forces you to watch people doing unpleasant things to each other and themselves , and it maintains a cool distance from its material that is deliberately unsettling .
Positive	just as the recent argentine film son of the bride reminded us that a feel-good movie can still show real heart , time of favor presents us with an action movie that actually has a brain .
Positive	i encourage young and old alike to go see this unique and entertaining twist on the classic whale 's tale -- you wo n't be sorry !
Positive	as warm as it is wise , deftly setting off uproarious humor with an underlying seriousness that sneaks up on the viewer , providing an experience that is richer than anticipated .
Positive	good fun , good action , good acting , good dialogue , good pace , good cinematography .
Negative	it is not the first time that director sara sugarman stoops to having characters drop their pants for laughs and not the last time she fails to provoke them .
Negative	the movie is almost completely lacking in suspense , surprise and consistent emotional conviction .
Positive	making such a tragedy the backdrop to a love story risks trivializing it , though chouraqui no doubt intended the film to affirm love 's power to help people endure almost unimaginable horror .
Negative	as an entertainment destination for the general public , kung pow sets a new benchmark for lameness .
Positive	it trusts the story it sets out to tell .
Negative	it 's the kind of under-inspired , overblown enterprise that gives hollywood sequels a bad name .
Positive	in the new release of cinema paradiso , the tale has turned from sweet to bittersweet , and when the tears come during that final , beautiful scene , they finally feel absolutely earned .
Negative	it is n't quite one of the worst movies of the year .
Negative	by turns numbingly dull-witted and disquietingly creepy .
Negative	cruel and inhuman cinematic punishment ... simultaneously degrades its characters , its stars and its audience .
Positive	the byplay and bickering between the now spy-savvy siblings , carmen -lrb- vega -rrb- and juni -lrb- sabara -rrb- cortez , anchor the film in a very real and amusing give-and-take .
Negative	with jump cuts , fast editing and lots of pyrotechnics , yu clearly hopes to camouflage how bad his movie is .
Negative	quitting , however , manages just to be depressing , as the lead actor phones in his autobiographical performance .
Negative	... a sour little movie at its core ; an exploration of the emptiness that underlay the relentless gaiety of the 1920 's ... the film 's ending has a `` what was it all for ? ''
Negative	there 's an admirable rigor to jimmy 's relentless anger , and to the script 's refusal of a happy ending , but as those monologues stretch on and on , you realize there 's no place for this story to go but down .
Negative	this is a third-person story now , told by hollywood , and much more ordinary for it .
Negative	it 's like rocky and bullwinkle on speed , but that 's neither completely enlightening , nor does it catch the intensity of the movie 's strangeness .
Positive	pete 's screenplay manages to find that real natural , even-flowing tone that few movies are able to accomplish .
Positive	its spirit of iconoclastic abandon -- however canned -- makes for unexpectedly giddy viewing .
Negative	nothing about them is attractive .
Positive	but toback 's deranged immediacy makes it seem fresh again .
Negative	the script is too mainstream and the psychology too textbook to intrigue .
Positive	miller comes at film with bracing intelligence and a vision both painterly and literary .
Positive	it 's no surprise that as a director washington demands and receives excellent performances , from himself and from newcomer derek luke .
Positive	whatever one makes of its political edge , this is beautiful filmmaking from one of french cinema 's master craftsmen .
Positive	the film has the courage of its convictions and excellent performances on its side .
Positive	a meatier deeper beginning and\/or ending would have easily tipped this film into the `` a '' range , as is , it 's a very very strong `` b + . ''
